csv_schema_version,result_id,run_id,run_model_id,run_started_at,run_ended_at,run_status,benchmark_name,benchmark_version,pibench_commit,pi_version,suite,run_task_count,run_passed,run_weighted_score,run_weighted_total,contributor,source_url,compute_mode,accelerators_used,host_platform,cpu_model,logical_cpus,memory_gib,accelerators_detected,cuda_toolkit_version,provider,model_id,model_arg,thinking_requested,thinking_effective,context_window,max_output,runtime_label,runtime_version,runtime_commit,runtime_build,runtime_compiler,llama_cpp_version,llama_cpp_build,llama_cpp_commit,llama_cpp_commit_date,model_format,quantization,model_artifact,model_sha256,context_size,kv_cache,gpu_layers,parallel,flash_attention,temperature,top_p,top_k,min_p,seed,batch_size,ubatch_size,threads,fit,fit_context_min,split_mode,tensor_split,reasoning,reasoning_format,reasoning_budget,speculation_method,speculative_tokens,task,task_category,check_kind,task_weight,passed,score,total,weighted_score,wall_s,approx_output_tokens,approx_output_tps
1,40,8,17,2026-05-29T22:45:16Z,2026-05-29T22:45:47Z,completed,pi_agent,1,,,hard-5,5,2,12.625,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact,local-llama/Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,text_wrap_hard,pi_agent,text_wrap_exec,3,0,3,4,2.25,3.323412,480,144.429894
1,41,9,18,2026-05-29T23:02:28Z,2026-05-29T23:16:14Z,completed,pi_agent,1,,,hard-5,5,0,4.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact,local-llama/Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact:medium,medium,qwen-chat-template:enable_thinking=true,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,csv_infer_hard,pi_agent,csv_infer_exec,3.5,0,0,3,0,600,,
1,42,9,18,2026-05-29T23:02:28Z,2026-05-29T23:16:14Z,completed,pi_agent,1,,,hard-5,5,0,4.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact,local-llama/Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact:medium,medium,qwen-chat-template:enable_thinking=true,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,retry_schedule_hard,pi_agent,retry_schedule_exec,3,0,2,3,2,38.111866,314,8.238904
1,43,9,18,2026-05-29T23:02:28Z,2026-05-29T23:16:14Z,completed,pi_agent,1,,,hard-5,5,0,4.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact,local-llama/Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact:medium,medium,qwen-chat-template:enable_thinking=true,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,semver_range_hard,pi_agent,semver_range_exec,4,0,2,4,2,68.712645,491,7.145701
1,44,9,18,2026-05-29T23:02:28Z,2026-05-29T23:16:14Z,completed,pi_agent,1,,,hard-5,5,0,4.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact,local-llama/Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact:medium,medium,qwen-chat-template:enable_thinking=true,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,markdown_table_hard,pi_agent,markdown_table_exec,3.5,0,0,4,0,65.979849,322,4.880278
1,45,9,18,2026-05-29T23:02:28Z,2026-05-29T23:16:14Z,completed,pi_agent,1,,,hard-5,5,0,4.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact,local-llama/Qwen3.6-35B-A3B-Uncensored-Genesis-MTP-APEX-Compact:medium,medium,qwen-chat-template:enable_thinking=true,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,text_wrap_hard,pi_agent,text_wrap_exec,3,0,1,4,0.75,51.658745,285,5.516975
1,46,10,19,2026-05-29T23:41:41Z,2026-05-29T23:42:17Z,completed,pi_agent,1,,,hard-5,5,0,5.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact,local-llama-nomtp/Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone llama.cpp server without --spec-type draft-mtp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,csv_infer_hard,pi_agent,csv_infer_exec,3.5,0,0,3,0,4.545346,511,112.422672
1,47,10,19,2026-05-29T23:41:41Z,2026-05-29T23:42:17Z,completed,pi_agent,1,,,hard-5,5,0,5.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact,local-llama-nomtp/Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone llama.cpp server without --spec-type draft-mtp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,retry_schedule_hard,pi_agent,retry_schedule_exec,3,0,2,3,2,3.042741,291,95.637466
1,48,10,19,2026-05-29T23:41:41Z,2026-05-29T23:42:17Z,completed,pi_agent,1,,,hard-5,5,0,5.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact,local-llama-nomtp/Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone llama.cpp server without --spec-type draft-mtp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,semver_range_hard,pi_agent,semver_range_exec,4,0,3,4,3,18.24366,1809,99.157735
1,49,10,19,2026-05-29T23:41:41Z,2026-05-29T23:42:17Z,completed,pi_agent,1,,,hard-5,5,0,5.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact,local-llama-nomtp/Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone llama.cpp server without --spec-type draft-mtp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,markdown_table_hard,pi_agent,markdown_table_exec,3.5,0,0,4,0,5.557139,672,120.925536
1,50,10,19,2026-05-29T23:41:41Z,2026-05-29T23:42:17Z,completed,pi_agent,1,,,hard-5,5,0,5.75,17,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact,local-llama-nomtp/Qwen3.6-35B-A3B-Uncensored-Genesis-APEX-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,standalone llama.cpp server without --spec-type draft-mtp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,text_wrap_hard,pi_agent,text_wrap_exec,3,0,1,4,0.75,4.045828,539,133.223653
1,51,11,20,2026-05-30T11:43:25Z,2026-05-30T11:44:20Z,completed,pi_agent,1,,,custom-7,7,5,10,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-APEX-MTP-Compact,local-llama/Qwen3.6-35B-A3B-APEX-MTP-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedupe_function,pi_agent,dedupe_exec,1,1,,,1,7.208572,44,6.103844
1,52,11,20,2026-05-30T11:43:25Z,2026-05-30T11:44:20Z,completed,pi_agent,1,,,custom-7,7,5,10,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-APEX-MTP-Compact,local-llama/Qwen3.6-35B-A3B-APEX-MTP-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,parse_ints_function,pi_agent,parse_ints_exec,1,1,,,1,0.867787,22,25.351847
1,53,11,20,2026-05-30T11:43:25Z,2026-05-30T11:44:20Z,completed,pi_agent,1,,,custom-7,7,5,10,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-APEX-MTP-Compact,local-llama/Qwen3.6-35B-A3B-APEX-MTP-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,interval_merge_edgecases,pi_agent,merge_intervals_exec,2,0,,,0,1.861641,190,102.060485
1,54,11,20,2026-05-30T11:43:25Z,2026-05-30T11:44:20Z,completed,pi_agent,1,,,custom-7,7,5,10,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-APEX-MTP-Compact,local-llama/Qwen3.6-35B-A3B-APEX-MTP-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,toposort_cycle,pi_agent,toposort_exec,2.5,1,,,2.5,1.950366,189,96.904899
1,55,11,20,2026-05-30T11:43:25Z,2026-05-30T11:44:20Z,completed,pi_agent,1,,,custom-7,7,5,10,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-APEX-MTP-Compact,local-llama/Qwen3.6-35B-A3B-APEX-MTP-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,nginx_reverse_proxy,pi_agent,nginx_static,2,1,,,2,5.02112,564,112.325541
1,56,11,20,2026-05-30T11:43:25Z,2026-05-30T11:44:20Z,completed,pi_agent,1,,,custom-7,7,5,10,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-APEX-MTP-Compact,local-llama/Qwen3.6-35B-A3B-APEX-MTP-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,webui_todo_static,pi_agent,todo_static,2,1,,,2,16.20059,2398,148.019301
1,57,11,20,2026-05-30T11:43:25Z,2026-05-30T11:44:20Z,completed,pi_agent,1,,,custom-7,7,5,10,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,local-llama,Qwen3.6-35B-A3B-APEX-MTP-Compact,local-llama/Qwen3.6-35B-A3B-APEX-MTP-Compact:off,off,qwen-chat-template:enable_thinking=false,131.1K,4.1K,llama.cpp,,,,,9203,llama.cpp b9203 (87589042c),87589042c,,,,,,,,,,,,,,,,,,,,,,,,,,,,unified_diff_hard,pi_agent,unified_diff_exec,4.5,0,1,3,1.5,21.696207,3105,143.112572
1,58,12,21,2026-05-30T11:44:24Z,2026-05-30T11:46:49Z,completed,pi_agent,1,,,custom-7,7,7,15,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedupe_function,pi_agent,dedupe_exec,1,1,,,1,4.609483,44,9.54554
1,59,12,21,2026-05-30T11:44:24Z,2026-05-30T11:46:49Z,completed,pi_agent,1,,,custom-7,7,7,15,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parse_ints_function,pi_agent,parse_ints_exec,1,1,,,1,8.01242,22,2.745737
1,60,12,21,2026-05-30T11:44:24Z,2026-05-30T11:46:49Z,completed,pi_agent,1,,,custom-7,7,7,15,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,interval_merge_edgecases,pi_agent,merge_intervals_exec,2,1,,,2,6.914428,156,22.561521
1,61,12,21,2026-05-30T11:44:24Z,2026-05-30T11:46:49Z,completed,pi_agent,1,,,custom-7,7,7,15,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toposort_cycle,pi_agent,toposort_exec,2.5,1,,,2.5,9.368176,266,28.394001
1,62,12,21,2026-05-30T11:44:24Z,2026-05-30T11:46:49Z,completed,pi_agent,1,,,custom-7,7,7,15,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nginx_reverse_proxy,pi_agent,nginx_static,2,1,,,2,13.440292,354,26.338713
1,63,12,21,2026-05-30T11:44:24Z,2026-05-30T11:46:49Z,completed,pi_agent,1,,,custom-7,7,7,15,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,webui_todo_static,pi_agent,todo_static,2,1,,,2,57.086625,2762,48.382612
1,64,12,21,2026-05-30T11:44:24Z,2026-05-30T11:46:49Z,completed,pi_agent,1,,,custom-7,7,7,15,15,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unified_diff_hard,pi_agent,unified_diff_exec,4.5,1,3,3,4.5,44.539726,749,16.816448
1,65,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,json_exact,pi_agent,json_exact,0.5,1,,,0.5,3.637847,7,1.924215
1,66,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedupe_function,pi_agent,dedupe_exec,1,1,,,1,5.032529,41,8.146997
1,67,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parse_ints_function,pi_agent,parse_ints_exec,1,1,,,1,4.464177,22,4.92812
1,68,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,interval_merge_edgecases,pi_agent,merge_intervals_exec,2,1,,,2,6.522979,129,19.776239
1,69,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toposort_cycle,pi_agent,toposort_exec,2.5,1,,,2.5,9.223947,290,31.439902
1,70,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nginx_reverse_proxy,pi_agent,nginx_static,2,1,,,2,17.681442,432,24.432396
1,71,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,webui_todo_static,pi_agent,todo_static,2,1,,,2,69.935086,3359,48.030255
1,72,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lru_cache_hard,pi_agent,lru_cache_exec,3,1,,,3,10.838486,395,36.444205
1,73,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,json_path_set_hard,pi_agent,json_path_set_exec,4,0,,,0,32.624122,705,21.609777
1,74,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rate_limiter_hard,pi_agent,rate_limiter_exec,3.5,0,,,0,22.734807,204,8.973025
1,75,13,22,2026-05-30T11:46:54Z,2026-05-30T11:50:49Z,completed,pi_agent,1,,,custom-11,11,9,18.5,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.4,openai-codex/gpt-5.4:medium,medium,openai-responses:reasoning.effort=medium,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unified_diff_hard,pi_agent,unified_diff_exec,4.5,1,3,3,4.5,51.138786,756,14.7833
1,76,14,23,2026-05-30T11:50:53Z,2026-05-30T11:58:19Z,completed,pi_agent,1,,,custom-11,11,10,22,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:high,high,openai-responses:reasoning.effort=high,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,json_exact,pi_agent,json_exact,0.5,1,,,0.5,4.109259,7,1.70347
1,77,14,23,2026-05-30T11:50:53Z,2026-05-30T11:58:19Z,completed,pi_agent,1,,,custom-11,11,10,22,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:high,high,openai-responses:reasoning.effort=high,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedupe_function,pi_agent,dedupe_exec,1,1,,,1,5.05861,44,8.698042
1,78,14,23,2026-05-30T11:50:53Z,2026-05-30T11:58:19Z,completed,pi_agent,1,,,custom-11,11,10,22,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:high,high,openai-responses:reasoning.effort=high,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parse_ints_function,pi_agent,parse_ints_exec,1,1,,,1,8.070802,22,2.725875
1,79,14,23,2026-05-30T11:50:53Z,2026-05-30T11:58:19Z,completed,pi_agent,1,,,custom-11,11,10,22,26,,,,[],Linux-6.12.88+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,61.966,"[""NVIDIA GeForce RTX 3090, 24576, 550.163.01""]",,openai-codex,gpt-5.5,openai-codex/gpt-5.5:high,high,openai-responses:reasoning.effort=high,272K,128K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,interval_merge_edgecases,pi_agent,merge_intervals_exec,2,1,,,2,6.802634,120,17.640226
